id,title,authors,venue,year
1659,the medusa project : autonomous data management in a shared-nothing parallel database machine sigmod conference,"george m. bryan , j. geyer , wayne e. moore , b. j. curry , k. w. lodge",,1994.0
1660,"how to roll a join : asynchronous incremental view maintenance kevin s. beyer , roberta cochrane , kenneth salem , bruce g. lindsay sigmod conference",,,2000.0
1661,"modularization techniques for active rules design stefano ceri , elena baralis , stefano paraboschi",,acm trans . database syst .,1996.0
1662,"schema and database evolution in the o2 object database system fabrizio ferrandina , guy ferran , thorsten meyer , roberto zicari , joëlle madec",,vldb,1995.0
1663,hyperqueries : dynamic distributed query processing on the internet,"alfons kemper , christian wiesner",vldb,2001.0
1664,query optimization for xml,"jason mchugh , jennifer widom",vldb,1999.0
1665,objects and sql : strange relations ? panel donald r. deutsch sigmod conference 1995,,,
1666,structured document storage and refined declarative and navigational access mechanisms in hyperstorm vldb j.,"karl aberer , xiaoya yang , klemens böhm , erich j. neuhold",,1997.0
1667,"dbis-toolkit : adaptable middleware for large scale data delivery demet aksoy , mehmet altinel , stanley b. zdonik , thomas baby , william shapiro , michael j. franklin sigmod conference",,,1999.0
1668,using the golden rule of sampling for query estimation 2001,"amr el abbadi , yi-leh wu , divyakant agrawal",sigmod conference,
1669,"active storage hierarchy , database systems and applications - socratic exegesis joel h. saltz , john burgess , felipe cariño , william o'connell vldb",,,1999.0
1670,multi-dimensional selectivity estimation using compressed histogram information 1999,"deok-hwan kim , ju-hong lee , chin-wan chung",sigmod conference,
1671,"the jungle database search engine linas bukauskas , curtis e. dyreson , michael h. böhlen sigmod conference",,,1999.0
1672,semantic video indexing : approach and issue 1999,arun hampapur,sigmod record,
1673,"the denodo data integration platform anastasio molano , alberto pan , paula montoto , juan raposo , lucía ardao , manuel álvarez , vicente orjales , ángel viña , justo hidalgo vldb 2002",,,
1674,"xml and information retrieval : a sigir 2000 workshop yoëlle s. maarek , david carmel , aya soffer",,sigmod record,2001.0
1675,"deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis alfons kemper , ehud gudes , natalija krivokapic",,vldb j.,1999.0
1676,application servers and associated technologies c. mohan vldb 2002,,,
1677,"computing geographical scopes of web resources luis gravano , junyan ding , narayanan shivakumar 2000",,vldb,
1678,"developing a high traffic , read-only web site ray suorsa , john nauman sigmod conference 1998",,,
1679,capability based mediation in tsimmis sigmod conference,"hector garcia-molina , murty valiveti , chen li , ramana yerneni , jeffrey d. ullman , vasilis vassalos , yannis papakonstantinou",,1998.0
1680,rule languages and internal algebras for rule-based optimizers sigmod conference,"mitch cherniack , stanley b. zdonik",,1996.0
1681,sql/xml is making good progress sigmod record,"andrew eisenberg , jim melton",,2002.0
1682,"tutorial : data access anand deshpande , josé a. blakeley 2000",,sigmod conference,
1683,navigating large-scale semi-structured data in business portals vldb 2001,"michel tourn , man abrol , john wang , grace zhang , jianchang mao , uma mahadevan , rajat mukherjee , prabhakar raghavan , neil latarche",,
1684,"social , educational , and governmental change enabled through information technology vldb","michael eitan , valerie gregg , carlo batini , d. b. phatak , yeha el atfi , krithi ramamritham",,2000.0
1685,"implementing lazy database updates for an object database system fabrizio ferrandina , thorsten meyer , roberto zicari vldb 1994",,,
1686,"aurora : a new model and architecture for data stream management christian convey , sangdon lee , ugur çetintemel , daniel j. abadi , michael stonebraker , mitch cherniack , donald carney , stanley b. zdonik , nesime tatbul 2003",,vldb j.,
1687,"sql/med - a status report jan-eike michels , peter m. schwarz , krishna g. kulkarni , vanja josifovski , jim melton sigmod record",,,2002.0
1688,acm-sigmod digital review h. v. jagadish 2000,,sigmod record,
1689,parallel database systems in the 1990 's michael j. carey,,sigmod conference,1994.0
1690,"partial results for online query processing joseph m. hellerstein , vijayshankar raman sigmod conference",,,2002.0
1691,applying an update method to a set of receivers 2001,"jan van den bussche , marc andries , jan paredaens , luca cabibbo",acm trans . database syst .,
1692,the lyric language : querying constraint objects 1995,"alexander brodsky , yoram kornatzky",sigmod conference,
1693,an access control model supporting periodicity constraints and temporal reasoning,"elena ferrari , pierangela samarati , claudio bettini , elisa bertino",acm trans . database syst .,1998.0
1694,"epsilon grid order : an algorithm for the similarity join on massive high-dimensional data florian krebs , christian böhm , bernhard braunmüller , hans-peter kriegel 2001",,sigmod conference,
1695,"versions and workspaces in microsoft repository shankar pal , thomas bergstraesser , philip a. bernstein , david shutt 1999",,sigmod conference,
1696,"overview of the stanford real-time information processor ( strip ) brad adelberg , ben kao , hector garcia-molina 1996",,sigmod record,
1697,"tutorial : designing an ultra highly available dbms øystein torbjørnsen , svein erik bratsberg sigmod conference",,,2000.0
1698,"the active multisync controller of the cubetree storage organization yannis sismanis , yannis kotidis , nick roussopoulos",,sigmod conference,1999.0
1699,"data-driven understanding and refinement of schema mappings laura m. haas , ling-ling yan , ronald fagin , renée j. miller 2001",,sigmod conference,
1700,managing memory for real-time queries sigmod conference 1994,"miron livny , michael j. carey , hweehwa pang",,
1701,e-services - guest editorial vldb j. 2001,"dimitrios georgakopoulos , ming-chien shan , fabio casati",,
1702,"fast algorithms for projected clustering joel l. wolf , cecilia magdalena procopiuc , jong soo park , charu c. aggarwal , philip s. yu",,sigmod conference,1999.0
1703,quadtree and r-tree indexes in oracle spatial : a comparison using gis data 2002,"kothuri venkata ravi kanth , siva ravada , daniel abugov",sigmod conference,
1704,design principles for data-intensive web sites,"piero fraternali , stefano paraboschi , stefano ceri",sigmod record,1999.0
1705,guest editor 's introduction 1998,asuman dogac,sigmod record,
1706,formal query languages for secure relational databases,"marianne winslett , kenneth smith , xiaolei qian",acm trans . database syst .,1994.0
1707,"a chase too far ? val tannen , arnaud sahuguet , alin deutsch , lucian popa",,sigmod conference,2000.0
1708,trade press news 1994,rafael alonso,sigmod record,
1709,"sigmod 2001 industry sessions césar a. galindo-legaria , michael j. franklin , leonard j. seligman , guy m. lohman sigmod record",,,2001.0
1710,author index ?,,vldb,2000.0
1711,"security of random data perturbation methods krishnamurty muralidhar , rathindra sarathy acm trans . database syst . 1999",,,
1712,"the infosleuth project marek rusinkiewicz , tomasz ksiezyk , richard s. brice , ray shea , vipul kashyap , andrzej cichocki , mosfeq rashid , c. unnikrishnan , abdelsalam helal , amy unruh , marian h. nodine , jerry fowler , darrell woelk , gale martin , roberto j. bayardo jr. , william bohrer sigmod conference 1997",,,
1713,datablitz storage manager : main memory database performance for critical applications sigmod conference 1999,"p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth",,
1714,"exploiting early sorting and early partitioning for decisionsupport query processing jens claußen , christian wiesner , donald kossmann , alfons kemper vldb j. 2000",,,
1715,caprera : an activity framework for transaction processing on wide-area networks vldb 1997,"suresh kumar , eng-kee kwang , divyakant agrawal",,
1716,"wise-integrator : an automatic integrator of web search interfaces for e-commerce clement t. yu , hai he , zonghuan wu , weiyi meng vldb 2003",,,
1717,"distance browsing in spatial databases hanan samet , gísli r. hjaltason",,acm trans . database syst .,1999.0
1718,odmg-93 : a standard for object-oriented dbmss 1994,r. g. g. cattell,sigmod conference,
1719,"gio wiederhold speaks out on moving into academia in mid-career , how to be an effective consultant , why you should be a program manager as a funding agency , the need for ontology algebra and simulations , and more marianne winslett 2001",,sigmod record,
1720,"toward autonomic computing with db2 universal database guy m. lohman , daniel c. zilio , sam lightstone",,sigmod record,2002.0
1721,"trex : dtd-conforming xml to xml transformations xueqing gong , kun yue , aoying zhou , zhimao guo , jianchang xiao , wenfei fan , hongwei wu , qing wang , shihui zheng sigmod conference 2003",,,
1722,"nearest neighbor queries stephen kelley , frédéic vincent , nick roussopoulos sigmod conference",,,1995.0
1723,"leo - db2 's learning optimizer volker markl , mokhtar kandil , guy m. lohman , michael stillger",,vldb,2001.0
1724,intelligent access to heterogeneous information sources : report on the 4th workshop on knowledge representation meets databases sigmod record 1997,"manfred a. jeusfeld , franz baader , werner nutt",,
1725,updating knowledge bases while maintaining their consistency,"antoni olivé , ernest teniente",vldb j.,1995.0
1726,reducing multidatabase query response time by tree balancing sigmod conference 1995,"weimin du , ming-chien shan , umeshwar dayal",,
1727,ptool : a light weight persistent object manager 1995,"david hanley , robert l. grossman , xiao qin",sigmod conference,
1728,optimal histograms with quality guarantees 1998,"s. muthukrishnan , h. v. jagadish , kenneth c. sevcik , torsten suel , nick koudas , viswanath poosala",vldb,
1729,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0
1730,"fault-tolerant architectures for continuous media servers abraham silberschatz , rajeev rastogi , banu özden , prashant j. shenoy sigmod conference 1996",,,
1731,speeding up construction of pmr quadtree-based spatial indexes vldb j.,"gísli r. hjaltason , hanan samet",,2002.0
1732,editor 's notes jennifer widom,,sigmod record,1996.0
1733,"incremental maintenance of recursive views using relational calculus/sql jianwen su , guozhu dong sigmod record 2000",,,
1734,"smart : making db2 ( more ) autonomic sam lightstone , guy m. lohman vldb 2002",,,
1735,"preference sql - design , implementation , experiences gerhard köstler , werner kießling vldb 2002",,,
