id,title,authors,venue,year
1301,"on completeness of historical relational query languages james clifford , albert croker , alexander tuzhilin acm transactions on database systems ( tods ) 1994",,,
1302,"generic schema matching with cupid jayant madhavan , philip a. bernstein , erhard rahm",,very large data bases,2001.0
1303,"tools and transformations-rigorous and otherwise-for practical database design arnon rosenthal , david reiner",,acm transactions on database systems ( tods ),1994.0
1304,an evaluation of generic bulk loading techniques 2001,"jochen van den bercken , bernhard seeger",very large data bases,
1305,in memory of bob kooi ( 1951-1993 ) acm sigmod record 1994,michael stonebraker,,
1306,fast evaluation techniques for complex similarity queries very large data bases,"klemens b &#246; hm , michael mlivoncic , hans-j &#246; rg schek , roger weber",,2001.0
1307,observations on the odmg-93 proposal for an object-oriented database language,won kim,acm sigmod record,1994.0
1308,"visual web information extraction with lixto robert baumgartner , sergio flesca , georg gottlob 2001",,very large data bases,
1309,amalgamating knowledge bases v. s. subrahmanian acm transactions on database systems ( tods ),,,1994.0
1310,"webfilter : a high-throughput xml-based publish and subscribe system jo &#227; o pereira , fran &#231; oise fabret , hans-arno jacobsen , fran &#231; ois llirbat , dennis shasha very large data bases",,,2001.0
1311,"index structures for selective dissemination of information under the boolean model tak w. yan , h &#233; ctor garc &#237; a-molina acm transactions on database systems ( tods )",,,1994.0
1312,"ontology-based support for digital government athman bouguettaya , ahmed k. elmagarmid , brahim medjahed , m. ouzzani very large data bases 2001",,,
1313,a fast index for semistructured data,"brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",very large data bases,2001.0
1314,the propel distributed services platform very large data bases 2001,"michael j. carey , steve kirsch , mary roth , bert van der linden , nicolas adiba , michael blow , daniela florescu , david li , ivan oprencak , rajendra panwar , runping qi , david rieber , john c. shafer , brian sterling , tolga urhan , brian vickery , dan wineman , kuan yee",,
1315,approximate string joins in a database ( almost ) for free 2001,"luis gravano , panagiotis g. ipeirotis , h. v. jagadish , nick koudas , s. muthukrishnan , divesh srivastava",very large data bases,
1316,change-centric management of versions in an xml warehouse very large data bases 2001,"am &#233; lie marian , serge abiteboul , gregory cobena , laurent mignet",,
1317,a taxonomy for secure object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1994.0
1318,vxmlr : a visual xml-relational database system 2001,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",very large data bases,
1319,"a modified random perturbation method for database security patrick tendick , norman matloff",,acm transactions on database systems ( tods ),1994.0
1320,querying xml views of relational data,"jayavel shanmugasundaram , jerry kiernan , eugene j. shekita , catalina fan , john funderburk",very large data bases,2001.0
1321,hyperqueries : dynamic distributed query processing on the internet 2001,"alfons kemper , christian wiesner",very large data bases,
1322,"altruistic locking kenneth salem , h &#233; ctor garc &#237; a-molina , jeannie shands acm transactions on database systems ( tods )",,,1994.0
1323,"warlock : a data allocation tool for parallel warehouses thomas st &#246; hr , erhard rahm",,very large data bases,2001.0
1324,discovery of influence sets in frequently updated databases very large data bases,"ioana stanoi , mirek riedewald , divyakant agrawal , amr el abbadi",,2001.0
1325,"operating system extensions for the teradata parallel vldb john catozzi , sorana rabinovici",,very large data bases,2001.0
1326,query engines for web-accessible xml data very large data bases 2001,"leonidas fegaras , ramez elmasri",,
1327,"warehousing workflow data : challenges and opportunities angela bonifati , fabio casati , umeshwar dayal , ming-chien shan 2001",,very large data bases,
1328,"business process coordination : state of the art , trends , and open issues 2001","umeshwar dayal , meichun hsu , rivka ladin",very large data bases,
1329,analyzing quantitative databases : image is everything very large data bases,"amihood amir , reuven kashi , nathan s. netanyahu",,2001.0
1330,tavant system architecture for sell-side channel management,"srinivasa narayanan , subbu n. subramanian",very large data bases,2001.0
1331,efficient progressive skyline computation very large data bases 2001,"kian-lee tan , pin-kwang eng , beng chin ooi",,
1332,a formal perspective on the view selection problem very large data bases,"rada chirkova , alon y. halevy , dan suciu",,2001.0
1333,"online scaling in a highly available database svein erik bratsberg , rune humborstad very large data bases 2001",,,
1334,dynamic update cube for range-sum queries very large data bases,"seok-ju chun , chin-wan chung , ju-hong lee , seok-lyong lee",,2001.0
1335,functional properties of information filtering,"rie sawai , masahiko tsukamoto , yin-huei loh , tsutomu terada , shojiro nishio",very large data bases,2001.0
1336,leo - db2 's learning optimizer,"michael stillger , guy m. lohman , volker markl , mokhtar kandil",very large data bases,2001.0
1337,storage service providers : a solution for storage management ? ( panel ),"banu &#214; zden , eran gabber , bruce hillyer , wee teck ng , elizabeth a. m. shriver , david j. dewitt , bruce gordon , jim gray , john wilkes",very large data bases,2001.0
1338,distinct sampling for highly-accurate answers to distinct values queries and event reports phillip b. gibbons,,very large data bases,2001.0
1339,"are web services the next revolution in e-commerce ? ( panel ) shalom tsur , serge abiteboul , rakesh agrawal , umeshwar dayal , johannes klein , gerhard weikum",,very large data bases,2001.0
1340,"smooth - a distributed multimedia database system harald kosch , l &#225; szl &#243; b &#246; sz &#246; rm &#233; nyi , alexander bachlechner , christian hanin , christian hofbauer , margit lang , carmen riedler , roland tusch",,very large data bases,2001.0
1341,navigating large-scale semi-structured data in business portals,"man abrol , neil latarche , uma mahadevan , jianchang mao , rajat mukherjee , prabhakar raghavan , michel tourn , john wang , grace zhang",very large data bases,2001.0
1342,approximate query processing : taming the terabytes 2001,"minos n. garofalakis , phillip b. gibbon",very large data bases,
